10000	Description of a thing
16580	Description with intent to sell
16584	Description with intent to sell
16587	How-to/instructions
1658745	Research articles
16590	Description of a person
16603	Description with intent to sell
16619	Personal blog
16641	Description of a thing
16649	Description with intent to sell
16652	How-to/instructions
16655	News+Opinion blogs / Editorials
16660	Machine-translated / generated texts
16661	How-to/instructions
16669	News+Opinion blogs / Editorials
166855	Description of a thing
16686	News reports / news blogs
1668784	Personal blog
16695	Community blogs
16714	News reports / news blogs
16741	Description of a thing
16772	News+Opinion blogs / Editorials
16784	Personal blog
16822	Community blogs
16857	Description with intent to sell
16873	How-to/instructions
16894	News reports / news blogs
16895	How-to/instructions
1690528	Encyclopedia articles
16916	Description of a thing
16920	Community blogs
16928	Machine-translated / generated texts
16942	Question-Answer forums
16956	Description with intent to sell
16961	Description of a thing
16978	Description of a thing
16980	Description with intent to sell
16982	News reports / news blogs
16985	How-to/instructions
17003	Description with intent to sell
17006	Sports reports
170135	News reports / News blogs
17019	Community blogs
17021	Description with intent to sell
17035	How-to/instructions
17041	News reports / news blogs
17058	Description with intent to sell
17066	Description with intent to sell
17072	Personal blog
17079	News reports / news blogs
17092	News reports / news blogs
1718796	Discussion forums
1728705	News reports / News blogs
1732595	Community blogs
1734085	News reports / News blogs
1772426	Description of a thing
177280	Encyclopedia articles
1793904	Personal blog
1800967	Description with intent to sell
1803032	Description of a thing
1821	Machine-translated / generated texts
1824234	Machine-translated / generated texts
1825218	News reports / news blogs
1833599	Machine-translated / generated texts
1850	Description with intent to sell
186488	Description of a thing
1875873	Sports reports
1882626	Personal opinion blogs
1884282	News+Opinion blogs / Editorials
1885685	Description of a thing
188661	Research articles
1886734	Description with intent to sell
1893648	Research articles
1924607	Encyclopedia articles
1933535	Description with intent to sell
195065	News reports / News blogs
1958459	Description with intent to sell
1958751	Description of a thing
1964612	Description of a thing
1971984	Personal blog
1972086	Machine-translated / generated texts
198152	Encyclopedia articles
199089	Research articles
2027494	Personal blog
2046493	Machine-translated / generated texts
2047829	News reports / news blogs
205008	Research articles
2051138	Description with intent to sell
2105	Description with intent to sell
2106	How-to/instructions
2109345	News reports / news blogs
2129524	Sports reports
2134234	Description with intent to sell
217998	Personal blog
2181268	News+Opinion blogs / Editorials
219538	Encyclopedia articles
2207829	News reports / news blogs
2219257	Discussion forums
2228147	Machine-translated / generated texts
2246186	Description of a thing
2267726	Personal opinion blogs
2278907	Personal blog
2284358	Personal blog
2286	Personal blog
2310653	Personal opinion blogs
2320368	Discussion forums
2325987	Reviews
2341139	Description of a thing
2349047	Travel blog
2367478	Description with intent to sell
2367979	Description with intent to sell
2374058	Personal blog
2382936	Description with intent to sell
2400732	How-to/instructions
2422672	Description of a person
2439858	Description with intent to sell
2461909	Personal blog
2462431	Encyclopedia articles
2476107	Description of a thing
2479	Description with intent to sell
2479923	Personal blog
2518	Description with intent to sell
2518766	Description of a thing
2529793	Machine-translated / generated texts
2542536	Reviews
255922	Encyclopedia articles
2562043	Personal blog
2569943	Religious blogs/sermons
2609356	Machine-translated / generated texts
2615930	Description with intent to sell
2628888	Machine-translated / generated texts
2675694	News+Opinion blogs / Editorials
2680201	Discussion forums
2688137	Community blog
2706975	Machine-translated / generated texts
2722680	Description with intent to sell
2732401	Personal blog
2734692	Machine-translated / generated texts
2746095	Sports reports
2762012	Community blogs
277626	Description of a thing
2779791	Description of a thing
2787898	Community blog
2803917	Personal blog
2807938	Personal opinion blogs
2826015	Description with intent to sell
2848279	Description with intent to sell
2859937	Description of a thing
2870627	News+Opinion blogs / Editorials
2872344	Discussion forums
2875342	Machine-translated / generated texts
2908185	News reports / News blogs
2927923	Machine-translated / generated texts
2928831	Reviews
2936920	News reports / News blogs
2940051	Travel blog
2969029	Personal opinion blogs
2975394	Machine-translated / generated texts
2986202	Description with intent to sell
3004101	How-to/instructions
3007226	Personal blog
3018269	Religious blogs/sermons
3050893	Description of a thing
3055709	News+Opinion blogs / Editorials
3095289	Description with intent to sell
3097117	Machine-translated / generated texts
3112393	Information blogs
3141506	News reports / News blogs
3150250	Religious blogs/sermons
3158231	News reports / news blogs
3158674	Personal blog
3162242	Religious blogs/sermons
3162606	Description of a thing
3164581	Religious blogs/sermons
3182887	Historical article
3184126	Religious blogs/sermons
3194113	Religious blogs/sermons
3203266	Description with intent to sell
3207273	Machine-translated / generated texts
3210827	Religious blogs/sermons
3216	How-to/instructions
3227732	Religious blogs/sermons
3233611	Machine-translated / generated texts
3246978	News reports / news blogs
3252395	Community blogs
3254352	Religious blogs/sermons
3265457	Machine-translated / generated texts
3281562	Machine-translated / generated texts
3285348	News reports / News blogs
3285807	Question-Answer forums
3309941	Description with intent to sell
3334671	How-to/instructions
3347253	Description with intent to sell
3352727	Description with intent to sell
3360526	Encyclopedia articles
3368305	Personal blog
3387	Advice
3388781	Personal blog
3394552	Personal blog
3398321	Encyclopedia articles
3398583	Description of a thing
3399182	Travel blog
3401250	Description with intent to sell
3402656	Informational Description general
3404885	How-to/instructions
3408966	Machine-translated / generated texts
3445855	Encyclopedia articles
344636	Description with intent to sell
3453484	News reports / News blogs
3454672	Advice
3464620	Machine-translated / generated texts
3472520	Community blog
3477148	Religious blogs/sermons
3480986	Religious blogs/sermons
3488423	News reports / News blogs
3490947	Religious blogs/sermons
3494394	Religious blogs/sermons
3495133	Religious blogs/sermons
3500063	Religious blogs/sermons
3500941	Religious blogs/sermons
351532	Description of a thing
3520046	Description with intent to sell
352365	How-to/instructions
3531836	Religious blogs/sermons
3548884	Personal blog
3557491	Fiction
3559558	Machine-translated / generated texts
3569571	Description of a thing
3584	Personal blog
3597894	Personal opinion blogs
3606369	Personal blog
3609835	Personal blog
3622615	Personal blog
3645976	Machine-translated / generated texts
3648674	Personal blog
3668	Personal opinion blogs
3686401	Research articles
3690820	Discussion forums
3702107	Advice
3710	Description with intent to sell
371770	Personal blog
3730205	Religious blogs/sermons
3730537	Religious blogs/sermons
3738647	Machine-translated / generated texts
3742569	Description with intent to sell
3743542	Personal blog
3754116	Reviews
3758791	Encyclopedia articles
3771	Description of a person
3772832	Religious blogs/sermons
3778876	Machine-translated / generated texts
3789253	Personal opinion blogs
379173	News reports / news blogs
3795688	Religious blogs/sermons
3807357	Religious blogs/sermons
3816836	Religious blogs/sermons
3818441	Personal blog
3819179	News reports / News blogs
3819637	Discussion forums
3821460	News reports / News blogs
3821514	Reviews
3830588	Encyclopedia articles
3830926	Reviews
3835621	Religious blogs/sermons
383930	News reports / news blogs
3840153	Religious blogs/sermons
3841197	Religious blogs/sermons
3843	Personal blog
3844618	Religious blogs/sermons
3847563	Discussion forums
3853817	Discussion forums
3862639	Religious blogs/sermons
3866851	Description with intent to sell
3870685	Encyclopedia articles
3871200	Religious blogs/sermons
3871452	Personal blog
3874021	Religious blogs/sermons
3875045	Machine-translated / generated texts
3875772	Encyclopedia articles
3881919	Personal blog
3892026	Travel blog
3896562	Machine-translated / generated texts
3898660	Machine-translated / generated texts
3902912	Personal opinion blogs
3903671	Description with intent to sell
3904383	Reviews
3904725	Religious blogs/sermons
3915187	Personal opinion blogs
3915875	Personal blog
3916354	Information blogs
3919780	Discussion forums
3923711	Religious blogs/sermons
3923910	Religious blogs/sermons
3924433	Personal opinion blogs
3930674	Religious blogs/sermons
3932633	Religious blogs/sermons
3934348	Religious blogs/sermons
3943030	Machine-translated / generated texts
3943738	Personal blog
3955403	Religious blogs/sermons
3961257	Religious blogs/sermons
3963164	Travel blog
3983423	Discussion forums
3999087	Encyclopedia articles
4012378	Personal blog
4020695	Encyclopedia articles
4028278	Personal opinion blogs
4030832	Machine-translated / generated texts
4032000	Religious blogs/sermons
4033411	Personal blog
4058152	Discussion forums
4063082	Personal blog
4069660	Reviews
4070	News reports / news blogs
4076863	Travel blog
4079652	Religious blogs/sermons
4079657	Discussion forums
4087230	Machine-translated / generated texts
4108456	Fiction
4113023	Personal blog
4115834	Description with intent to sell
4139644	Machine-translated / generated texts
4143615	Description with intent to sell
414603	News reports / News blogs
4154590	Personal blog
4183990	Personal blog
4184436	Personal blog
4191238	Personal opinion blogs
4201540	Machine-translated / generated texts
4202626	Community blog
4216448	Travel blog
4238236	Machine-translated / generated texts
4247353	Narrative general
4247857	Description of a thing
4251692	Discussion forums
4268016	Personal blog
4275240	Personal blog
42921	Description with intent to sell
4314840	Religious blogs/sermons
4325335	Reviews
4333764	Personal blog
4368259	Personal blog
4379872	Religious blogs/sermons
4382316	Description with intent to sell
4385944	Personal opinion blogs
4388682	Machine-translated / generated texts
4391421	Encyclopedia articles
4397038	Religious blogs/sermons
4397091	Machine-translated / generated texts
4408	Description with intent to sell
4414562	Personal blog
443	Discussion forums
4434958	Discussion forums
444032	Description of a thing
4450495	Religious blogs/sermons
4454740	Personal blog
4456867	Religious blogs/sermons
4461292	Personal opinion blogs
4491539	Machine-translated / generated texts
4502793	Description of a person
4514333	Religious blogs/sermons
4527188	Machine-translated / generated texts
4530022	Description with intent to sell
4538216	Religious blogs/sermons
4538606	Description with intent to sell
4559007	News reports / news blogs
4560277	Machine-translated / generated texts
458030	Description of a thing
458488	Research articles
4594562	Encyclopedia articles
4613588	Machine-translated / generated texts
4616315	Personal opinion blogs
4619636	Reviews
4620754	Personal blog
462666	News reports / News blogs
4634870	Machine-translated / generated texts
4637957	Religious blogs/sermons
4654199	Religious blogs/sermons
4655452	Encyclopedia articles
4655885	Online article
467885	News reports / News blogs
4686193	Machine-translated / generated texts
4686292	Personal blog
4700433	Personal blog
4721489	Legal terms / conditions
4731191	Discussion forums
4738998	Research articles
4759012	Religious blogs/sermons
4762687	Machine-translated / generated texts
4771213	Encyclopedia articles
4774534	Religious blogs/sermons
4776684	Personal blog
4777185	Personal blog
4777283	Description with intent to sell
4778388	Encyclopedia articles
4787414	Description with intent to sell
4793615	Machine-translated / generated texts
4794582	News reports / News blogs
4799674	Religious blogs/sermons
4800900	Machine-translated / generated texts
4802957	Machine-translated / generated texts
4806154	Personal blog
4811338	Religious blogs/sermons
4813793	Encyclopedia articles
4814973	Personal opinion blogs
4829999	Religious blogs/sermons
4834080	Religious blogs/sermons
4838245	Description of a thing
4845608	Encyclopedia articles
486258	News reports / News blogs
486609	Personal blog
488	Discussion forums
4910486	Description of a thing
4910845	Description of a thing
4912487	Religious blogs/sermons
4914235	News reports / news blogs
4916238	Religious blogs/sermons
4917894	Encyclopedia articles
4929951	Description with intent to sell
4933	Discussion forums
4933347	How-to/instructions
4934510	Personal blog
4936	Description with intent to sell
4938844	Description of a thing
4951	Community blogs
4952	Description with intent to sell
4955174	Personal opinion blogs
4955238	Personal blog
499010	Machine-translated / generated texts
499671	News+Opinion blogs / Editorials
4997	Advice
5008366	Personal blog
5030180	News reports / News blogs
5038713	Online article
5039259	Description of a thing
5053	Description with intent to sell
5055625	Machine-translated / generated texts
5076059	Religious blogs/sermons
5093265	News reports / News blogs
5103114	Personal blog
5104552	Discussion forums
510665	Machine-translated / generated texts
5109794	Description of a thing
5110562	Description of a thing
5114051	Personal blog
5120	Description of a thing
5138539	Narrative general
5140137	News reports / news blogs
5148893	Personal opinion blogs
5160432	Discussion forums
5165600	Religious blogs/sermons
5179605	Personal blog
51797	Personal opinion blogs
5196152	Discussion forums
5197916	News reports / News blogs
5219985	Religious blogs/sermons
5220328	Personal blog
5224667	Religious blogs/sermons
5232256	News+Opinion blogs / Editorials
5253367	Personal blog
5256945	Discussion forums
5270152	Religious blogs/sermons
5278056	Online article
5296588	News reports / News blogs
5297835	Encyclopedia articles
5318766	Online article
5325155	Description of a thing
535412	Description of a thing
5354543	Personal blog
5357703	Religious blogs/sermons
5366988	Machine-translated / generated texts
5370250	Research articles
5374955	News reports / news blogs
5386299	News reports / News blogs
5399697	Religious blogs/sermons
540469	Encyclopedia articles
541767	News+Opinion blogs / Editorials
5434608	News reports / news blogs
5439155	Online article
5445327	News reports / News blogs
5458501	News reports / News blogs
5458519	Religious blogs/sermons
5478950	Encyclopedia articles
5478957	News+Opinion blogs / Editorials
550262	Personal blog
550909	Personal opinion blogs
5518232	Online article
5518392	Religious blogs/sermons
555	Description with intent to sell
5550687	Research articles
5559820	Description of a thing
5566711	Description of a thing
5573552	Description with intent to sell
5576955	Discussion forums
5582063	Personal opinion blogs
558516	Description with intent to sell
5600762	Description of a thing
5601460	News reports / News blogs
5614513	Online article
5636289	Research articles
5659696	News reports / News blogs
5660818	Description of a thing
5670501	Religious blogs/sermons
5673501	News+Opinion blogs / Editorials
5726116	Research articles
5743531	How-to/instructions
5761429	Personal blog
5762145	How-to/instructions
5776804	Reviews
5777170	Information blogs
5807523	News reports / news blogs
5809216	Community blog
5814978	Machine-translated / generated texts
5825117	News reports / News blogs
5826181	News reports / news blogs
5829926	Personal blog
5830564	Travel blog
5831087	Sports reports
5838434	Personal blog
5843136	Community blog
5848935	Personal blog
5854984	Personal blog
5862677	Personal blog
5872115	Religious blogs/sermons
5872306	News+Opinion blogs / Editorials
5885949	Personal blog
5890434	Fiction
5900026	Personal blog
5904317	Personal opinion blogs
590652	News reports / News blogs
5908871	Reviews
5911470	Personal blog
5913260	News reports / news blogs
5916356	News+Opinion blogs / Editorials
5917161	Description of a thing
5935334	News reports / news blogs
5936	Description of a thing
5940893	Informational Description general
594167	Machine-translated / generated texts
5945425	News+Opinion blogs / Editorials
5946555	Personal opinion blogs
5953723	Machine-translated / generated texts
595959	Encyclopedia articles
5962657	Religious blogs/sermons
5970573	Personal blog
5973730	News reports / News blogs
5977998	Personal blog
5978537	Personal blog
5992535	Discussion forums
5996383	Personal opinion blogs
5997639	Reviews
600008	Personal blog
6005242	Machine-translated / generated texts
6007166	Machine-translated / generated texts
6021659	Description with intent to sell
6022	News reports / news blogs
6022777	Personal blog
6032052	Religious blogs/sermons
6040809	Research articles
6045452	Personal opinion blogs
6049136	Historical article
6051410	Religious blogs/sermons
6053605	Personal blog
6053678	Religious blogs/sermons
6063627	Personal blog
6065694	Personal opinion blogs
6067060	News reports / News blogs
6067267	Religious blogs/sermons
6069723	Personal blog
6088904	Research articles
6100563	Religious blogs/sermons
610587	Encyclopedia articles
6123579	Online article
6123908	Machine-translated / generated texts
6126000	Personal blog
6132551	Encyclopedia articles
6141189	Personal blog
6144732	Religious blogs/sermons
6145140	Personal blog
6153676	Machine-translated / generated texts
6160641	News reports / News blogs
6165735	Religious blogs/sermons
6167711	Encyclopedia articles
6181101	Religious blogs/sermons
6188048	Machine-translated / generated texts
619264	Description with intent to sell
6194243	Religious blogs/sermons
6196205	Religious blogs/sermons
6202880	Religious blogs/sermons
6211536	Religious blogs/sermons
6215411	Machine-translated / generated texts
6216688	Religious blogs/sermons
6225871	Personal blog
6231725	Religious blogs/sermons
6234394	Encyclopedia articles
6235141	Machine-translated / generated texts
6237790	Religious blogs/sermons
6244745	Religious blogs/sermons
6245568	Personal blog
6250051	Personal blog
6252973	Religious blogs/sermons
6273768	Online article
6280510	News+Opinion blogs / Editorials
6282630	Personal blog
6284233	Religious blogs/sermons
6294868	Question-Answer forums
6301978	Machine-translated / generated texts
6309824	Machine-translated / generated texts
6313219	Personal opinion blogs
6322543	News reports / News blogs
6333949	Religious blogs/sermons
6337741	Online article
6337858	News reports / News blogs
6341849	Religious blogs/sermons
6346368	Religious blogs/sermons
6351886	Religious blogs/sermons
6356631	Online article
636	Personal blog
6379135	Description of a thing
638729	Machine-translated / generated texts
639102	Machine-translated / generated texts
640014	Personal opinion blogs
6406277	Personal blog
6412954	Encyclopedia articles
6422073	Personal blog
6439592	Description of a thing
6451658	Machine-translated / generated texts
6462	Personal opinion blogs
6491927	Reviews
6493763	Community blogs
6495146	Personal blog
6499683	Description of a thing
6506848	Personal blog
6507314	Question-Answer forums
6507399	News reports / news blogs
6513691	Information blogs
651911	Discussion forums
6523891	Personal blog
6535759	Personal blog
6539112	Personal opinion blogs
6548235	Personal blog
6552950	Description of a thing
6553842	Personal blog
6554	Description with intent to sell
6565925	Community blogs
6569188	News reports / News blogs
6575343	News reports / News blogs
6581035	Question-Answer forums
663615	Description of a person
671528	Personal opinion blogs
681490	Fiction
697195	Description of a thing
69864	Personal blog
7025	Machine-translated / generated texts
722	Fiction
7239	How-to/instructions
7342	Description with intent to sell
740494	Personal opinion blogs
7663	Reviews
767586	Sports reports
7737	Sports reports
7740	Description of a thing
786516	Personal blog
791905	Informational Description general
8001	Community blogs
803512	Information blogs
803832	News reports / News blogs
8064	News reports / news blogs
8164	How-to/instructions
818365	Information blogs
827430	Encyclopedia articles
838624	Information blogs
842073	Personal blog
8456	Personal blog
8475	Description with intent to sell
850346	Description with intent to sell
8509	Description with intent to sell
8529	Description of a thing
8539	Discussion forums
8543	Description with intent to sell
8555	How-to/instructions
8562	Description with intent to sell
8566	News reports / news blogs
8577	Personal blog
858694	Question-Answer forums
8607	News reports / news blogs
8610	Personal blog
8611	News reports / news blogs
8617	News reports / news blogs
862085	Personal blog
8654	Description with intent to sell
8660	Description with intent to sell
8666	Description with intent to sell
8686	Personal blog
8703	Discussion forums
8724	Description of a person
8726	Community blogs
8751	Discussion forums
8762	Personal blog
8767	Description with intent to sell
8776	Personal blog
8794	Personal blog
8795	Personal opinion blogs
879629	Machine-translated / generated texts
880451	Machine-translated / generated texts
8812	Description with intent to sell
8818	Description with intent to sell
8824	Description with intent to sell
8843	News reports / news blogs
8862	Description with intent to sell
888192	Fiction
8884	Reviews
8895	Description of a thing
8904	How-to/instructions
8924	Description with intent to sell
8931	Machine-translated / generated texts
8940	News reports / news blogs
8950	Encyclopedia articles
8959	Personal blog
896088	Religious blogs/sermons
8961	FAQs
8962	News reports / news blogs
8966	How-to/instructions
8971	News reports / news blogs
8977	Community blogs
8983	Community blogs
8987	Personal opinion blogs
8989	Sports reports
9001	News reports / news blogs
9003	Discussion forums
9011	How-to/instructions
9023	How-to/instructions
9028	Question-Answer forums
9038	Sports reports
906012	Encyclopedia articles
907196	News reports / news blogs
9080	Description of a thing
9081	Personal opinion blogs
9084	News+Opinion blogs / Editorials
9086	Description with intent to sell
9093	Discussion forums
9111	Sports reports
9140	Description of a thing
9175	Historical article
9181	How-to/instructions
9185	Reviews
9197	Community blogs
9202	News reports / news blogs
9213	Machine-translated / generated texts
9233	Description of a thing
9238	How-to/instructions
9242	Description with intent to sell
9245	Sports reports
92528	Personal blog
9253	Personal opinion blogs
9272	Community blogs
9277	Information blogs
9303	Description with intent to sell
9307	Description with intent to sell
9342	Discussion forums
934641	News reports / News blogs
9359	News reports / news blogs
9365	Discussion forums
9400	Description with intent to sell
9401	How-to/instructions
9406	News reports / news blogs
940825	Personal blog
941997	Discussion forums
943411	Personal blog
9450	News+Opinion blogs / Editorials
9486	How-to/instructions
9491	Personal opinion blogs
951813	Personal blog
9520	Description with intent to sell
9523	Personal blog
9524	Personal blog
9530	Description of a thing
9555	Community blogs
9556	Machine-translated / generated texts
9557	Description with intent to sell
956431	Machine-translated / generated texts
9572	Description of a thing
9574	News reports / news blogs
9580	How-to/instructions
9581	Reviews
9585	Community blogs
9597	News reports / news blogs
9601	Question-Answer forums
9614	News reports / news blogs
962314	How-to/instructions
9642	News reports / news blogs
9643	Discussion forums
9656	Description with intent to sell
9695	Community blogs
9706	News reports / news blogs
9708	Sports reports
9717	News+Opinion blogs / Editorials
9729	Sports reports
9735	Description of a thing
9750	How-to/instructions
9753	Discussion forums
9756	Description of a thing
9759	News reports / news blogs
9772	Description of a thing
9807	Personal opinion blogs
9810	Personal blog
9824	News reports / news blogs
9840	Description with intent to sell
9842	How-to/instructions
9868	Personal blog
9877	Description of a thing
988953	News reports / News blogs
9895	Sports reports
9913	Reviews
9919	News reports / news blogs
9933	Personal blog
9947	Reviews
9948	Description with intent to sell
9952	News reports / news blogs
9954	Community blogs
9983	News reports / news blogs
